user_id,ll_pooled,ll_pers,test_purchases,delta_ll
13985,-18.578361786862096,-18.720601625349705,5.0,0.14223983848760824
14049,-11.001649953760449,-9.175106408256267,2.0,-1.8265435455041814
14075,-2.157978119151449,-2.415779715926769,0.0,0.25780159677532
14098,-5.781746454038856,-5.555266454612907,1.0,-0.22647999942594943
14166,-44.11472545422521,-41.73039452549757,15.0,-2.3843309287276355
14184,-9.30847027581523,-8.511342217249677,2.0,-0.7971280585655531
14240,-12.620677727679883,-12.538289328102449,3.0,-0.08238839957743416
14263,-15.151717839113877,-15.552168370202752,4.0,0.4004505310888753
14471,-30.281919689461727,-30.530379156932774,10.0,0.2484594674710472
14586,-3.0541882301907335,-1.177625112814377,0.0,-1.8765631173763564
14661,-6.472893035175369,-5.174189674147462,1.0,-1.2987033610279077
14786,-5.684814054629215,-5.113980721041136,1.0,-0.5708333335880793
14792,-21.56994204934558,-25.14731232516505,8.0,3.5773702758194688
14816,-20.911807438475048,-25.583737417921366,7.0,4.671929979446318
14823,-21.424332518200014,-22.65930637251522,7.0,1.2349738543152071
14910,-54.01372608816615,-56.368509842921384,11.0,2.354783754755232
14916,-41.85580273534346,-38.89686895681565,13.0,-2.9589337785278076
14937,-5.752738795261775,-5.056976328720807,1.0,-0.6957624665409678
15111,-26.896513558617904,-27.11197517732222,8.0,0.2154616187043139
15197,-11.266076101733091,-11.84122529430802,3.0,0.5751491925749281
15360,-17.310572339258844,-14.251328793596155,4.0,-3.0592435456626887
15370,-67.82429467818005,-54.52164132582717,22.0,-13.302653352352884
15391,-6.960429011537813,-5.530732784215204,1.0,-1.4296962273226086
15508,-20.495124353472523,-32.859894355605036,6.0,12.364770002132513
15517,-29.52062445749394,-34.11608048304262,8.0,4.595456025548682
15553,-12.356380391480767,-11.907047276765267,3.0,-0.4493331147155004
15580,-29.481091850958737,-29.34554254944216,11.0,-0.1355493015165763
15613,-9.63289017568333,-9.721968357886805,2.0,0.0890781822034743
