user_id,ll_joint,ll_experimental_1_hawkes,test_purchases,delta_ll
26104,-19.281662342188802,-19.77430789712504,6.0,0.49264555493623874
26107,-7.5339146862502435,-9.674456616021752,1.0,2.1405419297715085
26211,-16.24518771098932,-16.190818647197705,5.0,-0.05436906379161499
26367,-9.44495164289733,-9.418728531344508,1.0,-0.026223111552821976
26522,-29.333457775486234,-31.88620772635695,10.0,2.552749950870716
26692,-5.471892667967968,-5.15784221396498,1.0,-0.31405045400298714
26704,-15.794080416057652,-15.648572344589857,4.0,-0.14550807146779476
26871,-37.807953625615326,-38.84072436986815,11.0,1.0327707442528222
26961,-32.30077670078548,-33.941998164262145,12.0,1.6412214634766684
27213,-1.872646039123514,-2.0720704140748127,0.0,0.19942437495129872
27256,-37.81775206736059,-39.09326305277739,12.0,1.2755109854168012
27326,-6.663121256977185,-6.552430789760013,1.0,-0.11069046721717157
27377,-41.756731310312674,-42.29095285054899,16.0,0.5342215402363166
27379,-21.898882081748624,-22.465420129271884,8.0,0.5665380475232595
27597,-22.957052698135342,-22.943360876584325,8.0,-0.013691821551017114
27699,-31.727223965386756,-32.93733541385618,12.0,1.2101114484694264
27749,-26.22225676268974,-26.30513149388106,9.0,0.08287473119132116
27780,-49.45056326618023,-45.0364485451516,20.0,-4.414114721028632
27859,-13.780396860519001,-15.904448939910564,2.0,2.1240520793915625
28113,-15.63749067361872,-15.651014643760602,4.0,0.013523970141882558
28150,-11.97664770157714,-11.696056361611356,3.0,-0.2805913399657829
28171,-8.498671338328847,-7.4226093415218415,1.0,-1.076061996807006
28196,-4.945268918556415,-4.683936329183608,1.0,-0.2613325893728078
28272,-19.050332613540775,-19.889139774324637,6.0,0.8388071607838619
28335,-13.699774921120067,-14.328466006234391,4.0,0.6286910851143244
28375,-2.964107288910784,-2.4891728222832747,0.0,-0.47493446662750927
28432,-9.09662571578885,-8.91888967428295,2.0,-0.1777360415059004
28436,-3.202152307394856,-3.029569763326442,0.0,-0.1725825440684141
28489,-14.70079030475025,-14.803108283516275,4.0,0.10231797876602577
28523,-19.49200971550152,-20.95468013513015,5.0,1.4626704196286298
28525,-13.454251721406862,-14.285498854205844,3.0,0.8312471327989819
28572,-57.701654980219814,-57.79364985478647,25.0,0.09199487456665878
28582,-9.448213739458394,-9.562454460285492,2.0,0.11424072082709813
28653,-59.34313207774733,-59.84201341148071,22.0,0.4988813337333795
28700,-19.819369225604895,-21.747349315550697,6.0,1.9279800899458017
28830,-13.725301968495314,-13.194252501467616,3.0,-0.5310494670276977
28876,-23.836619212547365,-23.76142899950242,8.0,-0.07519021304494444
28991,-89.1109850704717,-85.4272545995039,18.0,-3.6837304709678023
29136,-21.108799870971932,-20.720508203137666,6.0,-0.3882916678342667
29244,-30.486061005816428,-30.18806452534045,11.0,-0.2979964804759767
29253,-11.373144439668076,-11.02061687411296,2.0,-0.3525275655551159
29410,-18.376139283696652,-17.955457835783537,4.0,-0.4206814479131147
29468,-17.626343884012098,-17.48745230053809,5.0,-0.1388915834740061
29642,-2.499773232229446,-2.271190709303847,0.0,-0.2285825229255991
29769,-11.664373625353752,-11.992674421395,3.0,0.3283007960412476
29896,-1.163663277930048,-1.478372116919687,0.0,0.3147088389896391
29989,-31.971704389749107,-32.951155503144705,9.0,0.9794511133955979
